functional,species,month,date,location,site,site.id,site.grp,start,end,turbidity.ntu,turbidity.group,visibility.m,salinity.psu,tds.ppt,do.mg.l,do.%.sat,turbidity.probe,nitrate.mg.l,nitrate.mv,temp.c,max.turbidity.probe,tl,depth,followed.min,turf.total,unk.oth.macro.total,d.versluysii.total,g.salicornia.total,coral.total,btw.branches.total,cca.total,sponge.total,other.total,total.total,turf,macro,coral,cca,sponge,mucus,other,total,turf.avg,macro.avg,coral.avg,cca.avg,sponge.avg,mucus.avg,other.avg,total.avg,ses,comments,diver,bc.branching,bc.rubble,bc.rock,bc.sand,bc.sponge,bc.plate,bc.cca,bc.turf,bc.macro
Grazer,A. triostegus,9,9/14/2023,L1 - South Bay,1,L1S1,A,11:00,11:30,2.221,-,3.40,36.91,35.58,5.74,89.90,6.28,6.68,84.62,28.13231,6.674289,7.0,1,3,180,0,0,0,0,0,0,0,0,180,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Y,-,JM,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
Grazer,A. triostegus,9,9/14/2023,L1 - South Bay,1,L1S1,A,11:00,11:30,2.221,-,3.40,36.91,35.58,5.74,89.90,6.28,6.68,84.62,28.13231,6.674289,6.0,1,3,91,0,0,0,0,0,0,0,0,91,30.3,0.0,0.0,0.0,0.0,0.0,0.0,30.3,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Y,-,JM,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
Grazer,A. triostegus,9,9/14/2023,L1 - South Bay,1,L1S1,A,11:00,11:30,2.221,-,3.40,36.91,35.58,5.74,89.90,6.28,6.68,84.62,28.13231,6.674289,6.0,1,3,166,0,0,0,0,0,0,0,0,166,55.3,0.0,0.0,0.0,0.0,0.0,0.0,55.3,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Y,-,JM,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
Grazer,A. triostegus,9,9/14/2023,L1 - South Bay,1,L1S1,A,11:00,11:30,2.221,-,3.40,36.91,35.58,5.74,89.90,6.28,6.68,84.62,28.13231,6.674289,8.0,1,3,70,0,0,0,0,0,0,0,0,70,23.3,0.0,0.0,0.0,0.0,0.0,0.0,23.3,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Y,-,JM,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
Grazer,A. triostegus,9,9/14/2023,L1 - South Bay,1,L1S1,A,11:00,11:30,2.221,-,3.40,36.91,35.58,5.74,89.90,6.28,6.68,84.62,28.13231,6.674289,6.0,1,3,168,0,0,0,0,0,0,0,0,168,56.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Y,-,JM,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
Grazer,A. triostegus,9,9/14/2023,L1 - South Bay,2,L1S2,C,11:50,12:20,1.376,<1.5,3.75,37.09,35.73,5.89,92.52,6.20,5.97,86.43,28.207198,6.745791,7.0,0.5,3,76,0,0,0,0,0,0,0,0,76,25.3,0.0,0.0,0.0,0.0,0.0,0.0,25.3,50.1,0.0,0.0,0.0,0.0,0.0,0.0,50.1,Y,-,JM,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,A. triostegus,9,9/14/2023,L1 - South Bay,2,L1S2,C,11:50,12:20,1.376,<1.5,3.75,37.09,35.73,5.89,92.52,6.20,5.97,86.43,28.207198,6.745791,8.0,0.5,3,127,0,0,0,0,0,0,0,0,127,42.3,0.0,0.0,0.0,0.0,0.0,0.0,42.3,50.1,0.0,0.0,0.0,0.0,0.0,0.0,50.1,Y,-,JM,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,A. triostegus,9,9/14/2023,L1 - South Bay,2,L1S2,C,11:50,12:20,1.376,<1.5,3.75,37.09,35.73,5.89,92.52,6.20,5.97,86.43,28.207198,6.745791,10.0,1,3,10,0,0,0,0,0,0,0,0,10,3.3,0.0,0.0,0.0,0.0,0.0,0.0,3.3,50.1,0.0,0.0,0.0,0.0,0.0,0.0,50.1,Y,-,JM,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,A. triostegus,9,9/14/2023,L1 - South Bay,2,L1S2,C,11:50,12:20,1.376,<1.5,3.75,37.09,35.73,5.89,92.52,6.20,5.97,86.43,28.207198,6.745791,3.0,0.5,3,117,0,0,0,0,0,0,0,0,117,39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,50.1,0.0,0.0,0.0,0.0,0.0,0.0,50.1,Y,-,JM,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,A. triostegus,9,9/14/2023,L1 - South Bay,2,L1S2,C,11:50,12:20,1.376,<1.5,3.75,37.09,35.73,5.89,92.52,6.20,5.97,86.43,28.207198,6.745791,8.0,0.5,3,134,0,0,0,0,0,0,0,0,134,44.7,0.0,0.0,0.0,0.0,0.0,0.0,44.7,50.1,0.0,0.0,0.0,0.0,0.0,0.0,50.1,Y,-,JM,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,A. triostegus,9,9/14/2023,L1 - South Bay,3,L1S3,B,12:35,13:05,1.760,-,3.40,36.95,35.59,7.40,117.90,6.43,5.68,87.45,29.13673571,7.004958,7.0,0.5,3,31,0,0,0,0,0,0,0,0,31,10.3,0.0,0.0,0.0,0.0,0.0,0.0,10.3,33.2,0.0,0.0,0.0,0.0,0.0,0.0,33.2,Y,-,JM,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,A. triostegus,9,9/14/2023,L1 - South Bay,3,L1S3,B,12:35,13:05,1.760,-,3.40,36.95,35.59,7.40,117.90,6.43,5.68,87.45,29.13673571,7.004958,7.0,0.5,3,155,0,0,0,0,0,0,0,0,155,51.7,0.0,0.0,0.0,0.0,0.0,0.0,51.7,33.2,0.0,0.0,0.0,0.0,0.0,0.0,33.2,Y,-,JM,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,A. triostegus,9,9/14/2023,L1 - South Bay,3,L1S3,B,12:35,13:05,1.760,-,3.40,36.95,35.59,7.40,117.90,6.43,5.68,87.45,29.13673571,7.004958,6.0,0.5,3,116,0,0,0,0,0,0,0,0,116,38.7,0.0,0.0,0.0,0.0,0.0,0.0,38.7,33.2,0.0,0.0,0.0,0.0,0.0,0.0,33.2,Y,-,JM,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,A. triostegus,9,9/14/2023,L1 - South Bay,3,L1S3,B,12:35,13:05,1.760,-,3.40,36.95,35.59,7.40,117.90,6.43,5.68,87.45,29.13673571,7.004958,9.0,0.5,2.75,117,0,0,0,0,0,0,0,0,117,42.5,0.0,0.0,0.0,0.0,0.0,0.0,42.5,33.2,0.0,0.0,0.0,0.0,0.0,0.0,33.2,Y,-,JM,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,A. triostegus,9,9/14/2023,L1 - South Bay,3,L1S3,B,12:35,13:05,1.760,-,3.40,36.95,35.59,7.40,117.90,6.43,5.68,87.45,29.13673571,7.004958,4.0,0.5,3,68,0,0,0,0,0,0,0,0,68,22.7,0.0,0.0,0.0,0.0,0.0,0.0,22.7,33.2,0.0,0.0,0.0,0.0,0.0,0.0,33.2,Y,-,JM,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,A. triostegus,9,9/14/2023,L2 - Mid Bay,1,L2S1,C,14:00,14:30,0.996,<1.5,8.45,36.43,35.18,6.71,104.23,6.04,5.36,88.02,27.72893667,6.124033,8.0,1.5,3,7,0,0,0,0,0,0,0,0,7,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0,6.3,Y,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Grazer,A. triostegus,9,9/14/2023,L2 - Mid Bay,1,L2S1,C,14:00,14:30,0.996,<1.5,8.45,36.43,35.18,6.71,104.23,6.04,5.36,88.02,27.72893667,6.124033,7.0,1.5,3,15,0,0,0,0,0,0,0,0,15,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,6.3,Y,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Grazer,A. triostegus,9,9/14/2023,L2 - Mid Bay,1,L2S1,C,14:00,14:30,0.996,<1.5,8.45,36.43,35.18,6.71,104.23,6.04,5.36,88.02,27.72893667,6.124033,9.0,1.5,3,12,0,0,0,0,0,0,0,0,12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,6.3,Y,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Grazer,A. triostegus,9,9/14/2023,L2 - Mid Bay,1,L2S1,C,14:00,14:30,0.996,<1.5,8.45,36.43,35.18,6.71,104.23,6.04,5.36,88.02,27.72893667,6.124033,9.0,1.5,3,42,0,0,0,0,0,0,0,0,42,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,6.3,Y,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Grazer,A. triostegus,9,9/14/2023,L2 - Mid Bay,2,L2S2,C,14:55,15:25,1.457,<1.5,3.98,36.05,34.84,6.72,105.15,6.16,5.26,88.54,28.35381667,7.21856,6.0,1.5,3,100,0,0,0,0,0,0,0,0,100,33.3,0.0,0.0,0.0,0.0,0.0,0.0,33.3,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,Y,-,KG,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Grazer,A. triostegus,9,9/14/2023,L2 - Mid Bay,2,L2S2,C,14:55,15:25,1.457,<1.5,3.98,36.05,34.84,6.72,105.15,6.16,5.26,88.54,28.35381667,7.21856,6.0,1.5,3,53,0,0,0,0,0,0,0,0,53,17.7,0.0,0.0,0.0,0.0,0.0,0.0,17.7,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,Y,-,KG,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Grazer,A. triostegus,9,9/14/2023,L2 - Mid Bay,2,L2S2,C,14:55,15:25,1.457,<1.5,3.98,36.05,34.84,6.72,105.15,6.16,5.26,88.54,28.35381667,7.21856,7.0,1.5,3,104,0,0,0,0,0,0,0,0,104,34.7,0.0,0.0,0.0,0.0,0.0,0.0,34.7,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,-,KG,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Grazer,A. triostegus,9,9/14/2023,L2 - Mid Bay,2,L2S2,C,14:55,15:25,1.457,<1.5,3.98,36.05,34.84,6.72,105.15,6.16,5.26,88.54,28.35381667,7.21856,6.0,1.5,3,103,0,0,0,0,0,0,0,0,103,34.3,0.0,0.0,0.0,0.0,0.0,0.0,34.3,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,-,KG,48.67,6.58,0.08,4.67,0.42,0.08,9.83,22.17,7.50
Grazer,A. triostegus,9,9/14/2023,L2 - Mid Bay,3,L2S3,B,15:40,16:10,1.848,-,4.40,36.24,35.01,6.01,93.58,6.07,5.10,88.90,27.97292091,6.215665,7.0,1.5,3,35,0,0,0,0,0,0,0,0,35,11.7,0.0,0.0,0.0,0.0,0.0,0.0,11.7,26.7,0.0,0.0,0.0,0.0,0.0,0.0,26.7,Y,-,KG,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Grazer,A. triostegus,9,9/14/2023,L2 - Mid Bay,3,L2S3,B,15:40,16:10,1.848,-,4.40,36.24,35.01,6.01,93.58,6.07,5.10,88.90,27.97292091,6.215665,9.0,1.5,2.717,66,0,0,0,0,0,0,0,0,66,24.3,0.0,0.0,0.0,0.0,0.0,0.0,24.3,26.7,0.0,0.0,0.0,0.0,0.0,0.0,26.7,Y,-,KG,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Grazer,A. triostegus,9,9/14/2023,L2 - Mid Bay,3,L2S3,B,15:40,16:10,1.848,-,4.40,36.24,35.01,6.01,93.58,6.07,5.10,88.90,27.97292091,6.215665,9.0,1.5,3,81,0,0,0,0,0,0,0,0,81,27.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,26.7,Y,-,KG,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Grazer,A. triostegus,9,9/14/2023,L2 - Mid Bay,3,L2S3,B,15:40,16:10,1.848,-,4.40,36.24,35.01,6.01,93.58,6.07,5.10,88.90,27.97292091,6.215665,9.0,1.5,3,128,0,0,0,0,0,0,0,0,128,42.7,0.0,0.0,0.0,0.0,0.0,0.0,42.7,26.7,0.0,0.0,0.0,0.0,0.0,0.0,26.7,Y,-,KG,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Grazer,A. triostegus,9,9/14/2023,L2 - Mid Bay,3,L2S3,B,15:40,16:10,1.848,-,4.40,36.24,35.01,6.01,93.58,6.07,5.10,88.90,27.97292091,6.215665,7.0,1.5,3,84,0,0,0,0,0,0,0,0,84,28.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,26.7,Y,-,KG,45.25,8.00,0.25,4.25,1.00,0.08,10.83,20.58,9.75
Grazer,A. triostegus,9,9/15/2023,L3 - North Bay,1,L3S1,A,14:15,14:55,2.778,-,2.05,34.31,33.33,6.86,108.32,6.61,4.98,89.77,29.5345795,7.957829,6.0,1,3,94,0,0,0,0,0,0,0,0,94,31.3,0.0,0.0,0.0,0.0,0.0,0.0,31.3,47.7,0.0,0.0,0.0,0.0,0.0,0.0,47.7,Y,turf on Gracillaria,JM,15.17,4.00,0.83,18.25,0.58,0.00,6.50,4.25,50.42
Grazer,A. triostegus,9,9/15/2023,L3 - North Bay,1,L3S1,A,14:15,14:55,2.778,-,2.05,34.31,33.33,6.86,108.32,6.61,4.98,89.77,29.5345795,7.957829,7.0,1.75,3,164,0,0,0,0,0,0,0,0,164,54.7,0.0,0.0,0.0,0.0,0.0,0.0,54.7,47.7,0.0,0.0,0.0,0.0,0.0,0.0,47.7,Y,-,KG,15.17,4.00,0.83,18.25,0.58,0.00,6.50,4.25,50.42
Grazer,A. triostegus,9,9/15/2023,L3 - North Bay,1,L3S1,A,14:15,14:55,2.778,-,2.05,34.31,33.33,6.86,108.32,6.61,4.98,89.77,29.5345795,7.957829,6.0,1.75,3,188,0,0,0,0,0,0,0,0,188,62.7,0.0,0.0,0.0,0.0,0.0,0.0,62.7,47.7,0.0,0.0,0.0,0.0,0.0,0.0,47.7,Y,-,KG,15.17,4.00,0.83,18.25,0.58,0.00,6.50,4.25,50.42
Grazer,A. triostegus,9,9/15/2023,L3 - North Bay,1,L3S1,A,14:15,14:55,2.778,-,2.05,34.31,33.33,6.86,108.32,6.61,4.98,89.77,29.5345795,7.957829,7.0,1,3,129,0,0,0,0,0,0,0,0,129,43.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,47.7,Y,-,LE,15.17,4.00,0.83,18.25,0.58,0.00,6.50,4.25,50.42
Grazer,A. triostegus,9,9/15/2023,L3 - North Bay,1,L3S1,A,14:15,14:55,2.778,-,2.05,34.31,33.33,6.86,108.32,6.61,4.98,89.77,29.5345795,7.957829,4.5,1.2,3,141,0,0,0,0,0,0,0,0,141,47.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,47.7,Y,-,JR,15.17,4.00,0.83,18.25,0.58,0.00,6.50,4.25,50.42
Grazer,A. triostegus,9,9/15/2023,L3 - North Bay,2,L3S2,C,13:00,13:40,0.978,<1.5,5.85,34.57,33.57,6.01,92.86,6.25,4.88,89.71,28.10700829,6.333508,5.0,1,3,141,0,0,0,0,0,0,0,0,141,47.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,42.6,0.0,0.0,0.0,0.0,0.0,0.0,42.6,,-,JM,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,A. triostegus,9,9/15/2023,L3 - North Bay,2,L3S2,C,13:00,13:40,0.978,<1.5,5.85,34.57,33.57,6.01,92.86,6.25,4.88,89.71,28.10700829,6.333508,6.0,1,3,155,0,0,0,0,0,0,0,0,155,51.7,0.0,0.0,0.0,0.0,0.0,0.0,51.7,42.6,0.0,0.0,0.0,0.0,0.0,0.0,42.6,Y,-,JM,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,A. triostegus,9,9/15/2023,L3 - North Bay,2,L3S2,C,13:00,13:40,0.978,<1.5,5.85,34.57,33.57,6.01,92.86,6.25,4.88,89.71,28.10700829,6.333508,5.0,1,3,96,0,0,0,0,0,0,0,0,96,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,42.6,0.0,0.0,0.0,0.0,0.0,0.0,42.6,Y,-,JM,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,A. triostegus,9,9/15/2023,L3 - North Bay,2,L3S2,C,13:00,13:40,0.978,<1.5,5.85,34.57,33.57,6.01,92.86,6.25,4.88,89.71,28.10700829,6.333508,7.0,1,3,119,0,0,0,0,0,0,0,0,119,39.7,0.0,0.0,0.0,0.0,0.0,0.0,39.7,42.6,0.0,0.0,0.0,0.0,0.0,0.0,42.6,Y,-,JM,41.58,5.50,0.25,0.00,1.25,0.42,29.33,16.75,4.92
Grazer,A. triostegus,9,9/15/2023,L3 - North Bay,3,L3S3,C,11:50,12:30,0.826,<1.5,9.20,35.07,34.01,5.65,87.01,6.32,5.36,88.13,27.68496674,10.12274,4.0,0.5,3,283,0,0,0,0,0,0,0,0,283,94.3,0.0,0.0,0.0,0.0,0.0,0.0,94.3,48.5,0.0,0.0,0.0,0.0,0.0,0.0,48.5,,-,JM,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Grazer,A. triostegus,9,9/15/2023,L3 - North Bay,3,L3S3,C,11:50,12:30,0.826,<1.5,9.20,35.07,34.01,5.65,87.01,6.32,5.36,88.13,27.68496674,10.12274,13.0,1,3,110,0,0,0,0,0,0,0,0,110,36.7,0.0,0.0,0.0,0.0,0.0,0.0,36.7,48.5,0.0,0.0,0.0,0.0,0.0,0.0,48.5,Y,-,JM,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Grazer,A. triostegus,9,9/15/2023,L3 - North Bay,3,L3S3,C,11:50,12:30,0.826,<1.5,9.20,35.07,34.01,5.65,87.01,6.32,5.36,88.13,27.68496674,10.12274,5.0,1,3,100,0,0,0,0,0,0,0,0,100,33.3,0.0,0.0,0.0,0.0,0.0,0.0,33.3,48.5,0.0,0.0,0.0,0.0,0.0,0.0,48.5,Y,-,JM,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Grazer,A. triostegus,9,9/15/2023,L3 - North Bay,3,L3S3,C,11:50,12:30,0.826,<1.5,9.20,35.07,34.01,5.65,87.01,6.32,5.36,88.13,27.68496674,10.12274,4.0,0.5,3,63,0,0,0,0,0,0,0,0,63,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,48.5,,-,JM,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Grazer,A. triostegus,9,9/15/2023,L3 - North Bay,3,L3S3,C,11:50,12:30,0.826,<1.5,9.20,35.07,34.01,5.65,87.01,6.32,5.36,88.13,27.68496674,10.12274,6.0,0.5,3,171,0,0,0,0,0,0,0,0,171,57.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,48.5,0.0,0.0,0.0,0.0,0.0,0.0,48.5,,-,JM,56.00,4.92,0.67,0.00,0.33,0.08,24.42,10.92,2.67
Grazer,A. triostegus,10,10/19/2023,L1 - South Bay,1,L1S1,A,10:55,11:25,1.2,<1.5,4.20,37.65,36.21,5.63,88.28,6.47,6.49,84.96,27.91528741,6.662632,8.0,1,2.667,188,0,0,0,0,0,0,0,0,188,70.5,0.0,0.0,0.0,0.0,0.0,0.0,70.5,71.3,0.0,0.0,0.6,0.0,0.0,0.0,71.9,Y,first 10-15 bites from sponges interning(?) led iwth turf,JS,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
Grazer,A. triostegus,10,10/19/2023,L1 - South Bay,1,L1S1,A,10:55,11:25,1.2,<1.5,4.20,37.65,36.21,5.63,88.28,6.47,6.49,84.96,27.91528741,6.662632,11.0,1,3,172,0,0,0,0,0,0,0,0,172,57.3,0.0,0.0,0.0,0.0,0.0,0.0,57.3,71.3,0.0,0.0,0.6,0.0,0.0,0.0,71.9,Y,-,JS,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
Grazer,A. triostegus,10,10/19/2023,L1 - South Bay,1,L1S1,A,10:55,11:25,1.2,<1.5,4.20,37.65,36.21,5.63,88.28,6.47,6.49,84.96,27.91528741,6.662632,9.0,2,3,271,0,0,0,0,0,0,0,0,271,90.3,0.0,0.0,0.0,0.0,0.0,0.0,90.3,71.3,0.0,0.0,0.6,0.0,0.0,0.0,71.9,Y,-,JS,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
Grazer,A. triostegus,10,10/19/2023,L1 - South Bay,1,L1S1,A,10:55,11:25,1.2,<1.5,4.20,37.65,36.21,5.63,88.28,6.47,6.49,84.96,27.91528741,6.662632,4.0,2,2.933,197,0,0,0,0,0,7,0,0,204,67.2,0.0,0.0,2.4,0.0,0.0,0.0,69.6,71.3,0.0,0.0,0.6,0.0,0.0,0.0,71.9,Y,-,JS,24.83,24.08,4.33,20.83,9.75,0.00,2.58,13.33,0.25
Grazer,A. triostegus,10,10/19/2023,L1 - South Bay,2,L1S2,C,11:40,12:10,0.946,<1.5,5.10,37.62,36.19,6.07,94.94,6.19,5.70,86.99,27.80163241,6.26058,9.0,0.5,2.067,193,0,0,0,0,0,0,0,0,193,93.4,0.0,0.0,0.0,0.0,0.0,0.0,93.4,76.3,0.0,0.0,0.0,0.0,0.0,0.0,76.3,Y,-,JS,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,A. triostegus,10,10/19/2023,L1 - South Bay,2,L1S2,C,11:40,12:10,0.946,<1.5,5.10,37.62,36.19,6.07,94.94,6.19,5.70,86.99,27.80163241,6.26058,9.0,0.5,3,218,0,0,0,0,0,0,0,0,218,72.7,0.0,0.0,0.0,0.0,0.0,0.0,72.7,76.3,0.0,0.0,0.0,0.0,0.0,0.0,76.3,Y,-,JS,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,A. triostegus,10,10/19/2023,L1 - South Bay,2,L1S2,C,11:40,12:10,0.946,<1.5,5.10,37.62,36.19,6.07,94.94,6.19,5.70,86.99,27.80163241,6.26058,7.5,0.5,3,186,0,0,0,0,0,0,0,0,186,62.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,76.3,0.0,0.0,0.0,0.0,0.0,0.0,76.3,Y,-,JS,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,A. triostegus,10,10/19/2023,L1 - South Bay,2,L1S2,C,11:40,12:10,0.946,<1.5,5.10,37.62,36.19,6.07,94.94,6.19,5.70,86.99,27.80163241,6.26058,12.0,0.5,3,204,0,0,0,0,0,0,0,0,204,68.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,76.3,0.0,0.0,0.0,0.0,0.0,0.0,76.3,Y,-,JS,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,A. triostegus,10,10/19/2023,L1 - South Bay,2,L1S2,C,11:40,12:10,0.946,<1.5,5.10,37.62,36.19,6.07,94.94,6.19,5.70,86.99,27.80163241,6.26058,12.0,0.5,3,257,0,0,0,0,0,0,0,0,257,85.7,0.0,0.0,0.0,0.0,0.0,0.0,85.7,76.3,0.0,0.0,0.0,0.0,0.0,0.0,76.3,Y,-,JS,48.67,10.92,0.25,7.42,2.92,0.75,7.83,16.67,4.58
Grazer,A. triostegus,10,10/19/2023,L1 - South Bay,3,L1S3,B,12:45,13:15,1.528,-,5.15,37.50,36.09,5.94,92.89,6.16,5.41,87.88,27.80093593,8.338322,11.0,1,3,243,0,0,0,0,0,0,0,0,243,81.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Y,-,JS,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,A. triostegus,10,10/19/2023,L1 - South Bay,3,L1S3,B,12:45,13:15,1.528,-,5.15,37.50,36.09,5.94,92.89,6.16,5.41,87.88,27.80093593,8.338322,9.0,1,3,235,0,0,0,0,0,0,0,0,235,78.3,0.0,0.0,0.0,0.0,0.0,0.0,78.3,73.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Y,-,JS,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,A. triostegus,10,10/19/2023,L1 - South Bay,3,L1S3,B,12:45,13:15,1.528,-,5.15,37.50,36.09,5.94,92.89,6.16,5.41,87.88,27.80093593,8.338322,7.0,1,3,175,0,0,0,0,0,0,0,0,175,58.3,0.0,0.0,0.0,0.0,0.0,0.0,58.3,73.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Y,-,JS,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,A. triostegus,10,10/19/2023,L1 - South Bay,3,L1S3,B,12:45,13:15,1.528,-,5.15,37.50,36.09,5.94,92.89,6.16,5.41,87.88,27.80093593,8.338322,8.0,1,3,223,0,0,0,0,0,0,0,0,223,74.3,0.0,0.0,0.0,0.0,0.0,0.0,74.3,73.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Y,-,JS,61.67,5.25,0.50,13.83,2.67,0.00,4.42,9.17,2.50
Grazer,A. triostegus,10,10/20/2023,L2 - Mid Bay,1,L2S1,C,10:55,11:25,1.454,<1.5,9.45,37.17,35.80,5.61,87.90,0.21,6.10,85.93,28.01219122,0.7757586,10.0,1,3,210,0,0,0,0,0,0,0,0,210,70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
Grazer,A. triostegus,10,10/20/2023,L2 - Mid Bay,1,L2S1,C,10:55,11:25,1.454,<1.5,9.45,37.17,35.80,5.61,87.90,0.21,6.10,85.93,28.01219122,0.7757586,9.0,1,3,153,0,0,0,0,0,0,0,0,153,51.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,,-,KG,55.83,4.58,0.00,1.00,0.00,0.08,6.33,23.83,8.33
